0.004 0.306 0.208 0.625   -1.0
0.067 0.486 0.919 0.282   -1.0
0.332 0.228 0.393 0.339   -1.0
0.872 0.080 0.059 0.130   -1.0
0.681 0.305 0.504 0.727   1.0
0.114 0.293 0.176 0.910   -1.0
0.378 0.914 0.367 0.586   1.0
0.123 0.653 0.026 0.042   -1.0
0.645 0.374 0.163 0.038   -1.0
0.335 0.910 0.794 0.394   1.0
0.212 0.075 0.346 0.716   -1.0
0.156 0.830 0.095 0.332   -1.0
0.156 0.711 0.654 0.523   1.0
0.193 0.646 0.950 0.218   1.0
0.885 0.864 0.063 0.047   -1.0
0.776 0.382 0.813 0.570   1.0
0.853 0.781 0.851 0.199   1.0
0.653 0.355 0.328 0.747   1.0
0.067 0.903 0.398 0.721   1.0
0.695 0.914 0.072 0.645   1.0
0.761 0.529 0.996 0.824   1.0
0.898 0.600 0.959 0.711   1.0
0.735 0.564 0.951 0.586   1.0
0.449 0.239 0.119 0.777   1.0*
0.807 0.844 0.890 0.205   1.0
0.316 0.900 0.479 0.388   1.0
0.611 0.150 0.073 0.608   1.0*
0.650 0.506 0.574 0.609   1.0
0.744 0.344 0.781 0.695   1.0
0.545 0.144 0.170 0.664   -1.0
0.156 0.470 0.765 0.046   -1.0
0.330 0.362 0.575 0.809   1.0
0.119 0.421 0.900 0.192   -1.0
0.873 0.842 0.534 0.447   1.0
0.751 0.191 0.795 0.532   1.0
0.725 0.077 0.030 0.895   -1.0
0.950 0.051 0.211 0.715   -1.0
0.886 0.046 0.459 0.461   -1.0
0.209 0.580 0.275 0.108   -1.0
0.304 0.982 0.614 0.838   1.0
0.065 0.589 0.620 0.860   1.0
0.506 0.585 0.198 0.535   -1.0
0.939 0.486 0.530 0.151   1.0
0.627 0.037 0.247 0.085   -1.0
0.102 0.294 0.079 0.377   -1.0
0.851 0.681 0.384 0.465   1.0
0.813 0.530 0.107 0.433   -1.0
0.228 0.939 0.974 0.427   1.0
0.453 0.366 0.960 0.983   1.0
0.161 0.610 0.554 0.408   -1.0
0.052 0.510 0.989 0.131   -1.0
0.392 0.982 0.567 0.776   1.0
0.086 0.589 0.977 0.193   -1.0
0.366 0.421 0.961 0.340   1.0
0.435 0.793 0.214 0.395   -1.0
0.730 0.556 0.386 0.284   1.0*
0.081 0.337 0.473 0.071   -1.0
0.360 0.462 0.450 0.928   1.0
0.897 0.013 0.827 0.873   1.0
0.849 0.239 0.628 0.810   1.0
0.476 0.245 0.372 0.689   -1.0
0.148 0.420 0.196 0.534   -1.0
0.159 0.615 0.041 0.633   -1.0
0.509 0.993 0.148 0.959   1.0
0.386 0.855 0.934 0.213   1.0
0.140 0.062 0.967 0.768   -1.0
0.546 0.243 0.116 0.918   -1.0
0.756 0.066 0.353 0.952   1.0
0.057 0.111 0.215 0.098   -1.0
0.901 0.607 0.736 0.049   1.0
0.656 0.435 0.420 0.590   1.0
0.149 0.730 0.709 0.116   -1.0
0.581 0.662 0.741 0.697   1.0
0.674 0.453 0.645 0.026   -1.0
0.245 0.083 0.516 0.460   -1.0
0.260 0.362 0.787 0.996   1.0
0.352 0.652 0.846 0.773   1.0
0.494 0.921 0.972 0.203   1.0
0.470 0.784 0.699 0.211   1.0
0.279 0.885 0.935 0.924   1.0
0.340 0.169 0.995 0.856   1.0
0.176 0.116 0.991 0.963   1.0
0.402 0.315 0.764 0.248   -1.0
0.006 0.742 0.010 0.979   -1.0
0.047 0.449 0.729 0.746   -1.0
0.211 0.025 0.545 0.145   -1.0
0.457 0.485 0.119 0.452   -1.0
0.748 0.627 0.456 0.739   1.0
0.568 0.141 0.906 0.332   -1.0
0.994 0.338 0.131 0.004   -1.0
0.077 0.051 0.766 0.806   -1.0
0.426 0.017 0.822 0.971   1.0
0.771 0.428 0.647 0.890   1.0
0.987 0.638 0.507 0.443   1.0
0.098 0.011 0.518 0.003   -1.0
0.908 0.997 0.681 0.039   1.0
0.998 0.116 0.052 0.764   -1.0
0.849 0.190 0.939 0.671   1.0
0.101 0.442 0.590 0.748   -1.0
0.470 0.736 0.970 0.977   1.0
0.347 0.075 0.190 0.866   -1.0
0.533 0.774 0.076 0.214   -1.0
0.077 0.213 0.929 0.129   1.0*
0.851 0.978 0.167 0.791   1.0
0.329 0.892 0.091 0.919   1.0
0.423 0.388 0.376 0.393   -1.0
0.555 0.740 0.440 0.745   1.0
0.518 0.278 0.380 0.594   -1.0
0.193 0.671 0.705 0.122   -1.0
0.682 0.973 0.778 0.849   1.0
0.426 0.178 0.656 0.517   -1.0
0.296 0.940 0.485 0.671   1.0
0.850 0.226 0.073 0.290   1.0*
0.679 0.809 0.248 0.059   -1.0
0.740 0.252 0.074 0.445   -1.0
0.874 0.127 0.346 0.652   1.0*
0.110 0.078 0.154 0.766   -1.0
0.250 0.061 0.535 0.735   -1.0
0.868 0.585 0.958 0.942   1.0
0.929 0.621 0.684 0.177   1.0
0.087 0.918 0.932 0.161   1.0
0.305 0.035 0.490 0.652   -1.0
0.466 0.762 0.766 0.620   1.0
0.361 0.870 0.589 0.896   1.0
0.321 0.765 0.190 0.279   -1.0
0.065 0.208 0.328 0.749   -1.0
0.008 0.836 0.303 0.940   -1.0*
0.666 0.246 0.032 0.155   -1.0
0.720 0.621 0.660 0.485   1.0
0.187 0.846 0.111 0.776   -1.0
0.715 0.097 0.507 0.905   1.0
0.214 0.970 0.584 0.542   1.0
0.970 0.550 0.554 0.272   1.0
0.551 0.938 0.736 0.583   1.0
0.634 0.303 0.714 0.293   -1.0
0.955 0.481 0.634 0.066   1.0
0.376 0.782 0.353 0.884   1.0
0.730 0.098 0.656 0.314   -1.0
0.375 0.284 0.189 0.928   -1.0
0.680 0.479 0.494 0.416   1.0
0.587 0.049 0.365 0.302   -1.0
0.153 0.257 0.823 0.787   1.0
0.080 0.163 0.105 0.433   -1.0
0.791 0.163 0.144 0.448   -1.0
0.784 0.822 0.761 0.973   1.0
0.317 0.653 0.230 0.811   1.0
0.292 0.399 0.117 0.657   -1.0
0.460 0.809 0.958 0.283   1.0
0.281 0.363 0.759 0.386   -1.0
0.806 0.177 0.959 0.950   1.0
0.437 0.734 0.447 0.198   -1.0
0.197 0.515 0.359 0.427   -1.0
0.427 0.719 0.725 0.545   1.0
0.426 0.005 0.186 0.383   -1.0
0.782 0.664 0.651 0.541   1.0
0.448 0.346 0.227 0.407   -1.0
0.851 0.844 0.030 0.298   1.0
0.737 0.495 0.556 0.096   -1.0
0.883 0.523 0.642 0.608   1.0
0.018 0.034 0.073 0.204   -1.0
0.361 0.986 0.082 0.013   -1.0
0.131 0.460 0.873 0.358   -1.0
0.169 0.209 0.711 0.199   -1.0
0.752 0.936 0.003 0.309   -1.0
0.925 0.192 0.555 0.567   1.0
0.624 0.586 0.834 0.697   1.0
0.252 0.058 0.775 0.334   -1.0
0.301 0.465 0.531 0.174   -1.0
0.399 0.343 0.033 0.110   -1.0
0.540 0.862 0.478 0.543   1.0
0.510 0.469 0.362 0.065   -1.0
0.162 0.689 0.622 0.997   1.0
0.411 0.249 0.443 0.186   -1.0
0.514 0.487 0.047 0.045   -1.0
0.871 0.443 0.004 0.903   1.0
0.546 0.444 0.415 0.023   1.0*
0.585 0.533 0.455 0.948   1.0
0.491 0.110 0.287 0.113   -1.0
0.672 0.524 0.355 0.115   -1.0
0.938 0.629 0.197 0.985   1.0
0.858 0.856 0.117 0.862   1.0
0.670 0.407 0.203 0.085   -1.0
0.190 0.671 0.963 0.645   1.0
0.561 0.136 0.728 0.848   1.0
0.835 0.520 0.773 0.191   1.0
0.482 0.128 0.264 0.679   -1.0
0.938 0.537 0.969 0.055   1.0
0.728 0.726 0.807 0.931   1.0
0.237 0.121 0.481 0.201   -1.0
0.100 0.762 0.902 0.828   1.0
0.151 0.663 0.130 0.924   -1.0
0.766 0.406 0.982 0.030   1.0
0.096 0.968 0.623 0.065   -1.0
0.023 0.793 0.749 0.829   1.0
0.559 0.067 0.845 0.041   -1.0
0.611 0.140 0.030 0.513   1.0*
0.640 0.664 0.632 0.771   1.0
0.486 0.536 0.994 0.468   1.0
0.080 0.563 0.534 0.703   -1.0
0.557 0.726 0.421 0.305   1.0
0.145 0.865 0.622 0.990   1.0
0.889 0.600 0.046 0.919   1.0
0.014 0.559 0.777 0.646   -1.0
0.365 0.132 0.865 0.359   -1.0
0.431 0.439 0.163 0.965   -1.0
0.792 0.522 0.868 0.212   1.0
0.423 0.357 0.692 0.045   -1.0
0.597 0.934 0.947 0.643   1.0
0.061 0.658 0.411 0.838   -1.0
0.740 0.204 0.436 0.606   -1.0
0.036 0.037 0.002 0.199   -1.0
0.145 0.991 0.524 0.013   -1.0
0.351 0.436 0.561 0.043   -1.0
0.908 0.641 0.414 0.855   1.0
0.266 0.916 0.942 0.677   1.0
0.246 0.417 0.958 0.682   1.0
0.521 0.718 0.060 0.523   -1.0
0.062 0.668 0.908 0.586   1.0
0.112 0.938 0.116 0.672   1.0*
0.596 0.580 0.622 0.010   -1.0
0.906 0.276 0.351 0.848   -1.0*
0.105 0.094 0.370 0.063   -1.0
0.393 0.584 0.493 0.453   -1.0
0.411 0.515 0.775 0.319   1.0
0.455 0.430 0.039 0.571   -1.0
0.020 0.167 0.682 0.641   -1.0
0.117 0.547 0.453 0.468   -1.0
0.405 0.574 0.488 0.775   1.0
0.264 0.167 0.221 0.757   -1.0
0.328 0.168 0.135 0.102   -1.0
0.236 0.557 0.917 0.274   -1.0
0.020 0.294 0.295 0.702   -1.0
0.472 0.820 0.482 0.924   1.0
0.877 0.330 0.862 0.366   1.0
0.499 0.629 0.272 0.720   1.0
0.892 0.047 0.555 0.027   -1.0
0.041 0.263 0.706 0.959   -1.0
0.834 0.978 0.831 0.129   1.0
0.766 0.601 0.500 0.249   1.0
0.788 0.126 0.855 0.650   1.0
0.960 0.149 0.121 0.232   -1.0
0.507 0.124 0.916 0.062   -1.0
0.065 0.103 0.414 0.771   -1.0
0.951 0.605 0.040 0.782   1.0
0.721 0.548 0.335 0.221   -1.0
0.860 0.010 0.922 0.715   1.0
0.413 0.675 0.809 0.533   1.0
0.678 0.041 0.031 0.593   -1.0
0.181 0.658 0.206 0.595   -1.0
0.268 0.546 0.035 0.308   -1.0
0.769 0.029 0.875 0.104   -1.0
0.671 0.964 0.260 0.593   1.0
0.920 0.006 0.354 0.729   1.0
0.260 0.407 0.580 0.291   1.0*
0.683 0.472 0.658 0.889   1.0
0.088 0.157 0.613 0.123   -1.0
0.940 0.893 0.495 0.815   -1.0*
0.745 0.486 0.961 0.006   1.0
0.640 0.926 0.085 0.994   1.0
0.624 0.254 0.061 0.204   -1.0
0.061 0.887 0.018 0.720   -1.0
0.085 0.808 0.932 0.698   1.0
0.397 0.638 0.824 0.892   1.0
0.820 0.638 0.938 0.781   1.0
0.017 0.421 0.569 0.102   -1.0
0.224 0.726 0.670 0.285   -1.0
0.215 0.347 0.816 0.232   -1.0
0.591 0.317 0.874 0.523   1.0
0.805 0.921 0.653 0.629   1.0
0.105 0.449 0.450 0.044   -1.0
0.094 0.061 0.652 0.663   -1.0
0.067 0.887 0.889 0.736   1.0
0.818 0.951 0.519 0.634   1.0
0.585 0.225 0.501 0.459   -1.0
0.516 0.265 0.669 0.168   -1.0
0.482 0.274 0.343 0.933   1.0
0.573 0.026 0.379 0.225   -1.0
0.542 0.292 0.576 0.431   -1.0
0.748 0.249 0.980 0.267   1.0
0.163 0.852 0.108 0.664   -1.0
0.857 0.179 0.576 0.526   1.0
0.469 0.008 0.622 0.812   -1.0
0.940 0.386 0.967 0.319   1.0
0.656 0.861 0.903 0.232   1.0
0.932 0.980 0.540 0.911   1.0
0.422 0.074 0.099 0.530   -1.0
0.410 0.387 0.917 0.986   1.0
0.265 0.455 0.921 0.887   1.0
0.862 0.826 0.653 0.829   1.0
0.264 0.485 0.005 0.167   -1.0
0.297 0.099 0.698 0.836   -1.0
0.945 0.259 0.085 0.044   -1.0
0.823 0.455 0.176 0.740   1.0
0.089 0.005 0.896 0.010   -1.0
0.163 0.872 0.718 0.817   1.0
0.863 0.081 0.186 0.868   -1.0
0.904 0.165 0.348 0.602   1.0
0.358 0.548 0.260 0.442   -1.0
0.049 0.265 0.047 0.224   -1.0
0.487 0.313 0.009 0.383   -1.0
0.901 0.547 0.195 0.619   1.0
0.896 0.482 0.445 0.082   -1.0
0.693 0.986 0.514 0.041   1.0
0.515 0.399 0.136 0.775   -1.0
0.728 0.823 0.106 0.775   1.0
0.110 0.262 0.361 0.120   -1.0
0.684 0.021 0.192 0.880   -1.0
0.555 0.776 0.121 1.000   1.0
0.471 0.693 0.845 0.985   1.0
0.433 0.500 0.133 0.570   -1.0
0.974 0.298 0.099 0.079   -1.0
0.146 0.189 0.335 0.507   -1.0
0.981 0.192 0.330 0.172   -1.0
0.970 0.728 0.848 0.091   1.0
0.706 0.562 0.421 0.551   1.0
0.155 0.984 0.047 0.287   -1.0
0.323 0.261 0.852 0.421   -1.0
0.924 0.567 0.529 0.260   1.0
0.839 0.240 0.267 0.169   -1.0
0.338 0.138 0.140 0.186   -1.0
0.868 0.892 0.791 0.288   1.0
0.338 0.443 0.426 0.385   -1.0
0.980 0.708 0.991 0.831   1.0
0.331 0.756 0.696 0.861   1.0
0.771 0.699 0.256 0.038   -1.0
0.668 0.376 0.006 0.808   -1.0
0.235 0.676 0.454 0.026   1.0*
0.896 0.364 0.407 0.323   -1.0
0.138 0.303 0.458 0.129   -1.0
0.586 0.460 0.890 0.282   1.0
0.905 0.053 0.020 0.161   -1.0
0.887 0.829 0.467 0.894   1.0
0.029 0.129 0.313 0.483   -1.0
0.278 0.380 0.520 0.685   -1.0
0.270 0.823 0.005 0.727   1.0*
0.139 0.314 0.411 0.029   -1.0
0.732 0.934 0.649 0.751   1.0
0.740 0.639 0.924 0.208   1.0
0.562 0.237 0.662 0.875   1.0
0.817 0.153 0.100 0.337   -1.0
0.802 0.607 0.661 0.807   1.0
0.612 0.946 0.647 0.023   -1.0*
0.243 0.755 0.908 0.893   1.0
0.003 0.633 0.145 0.927   -1.0
0.678 0.489 0.078 0.339   -1.0
0.798 0.156 0.517 0.899   1.0
0.354 0.701 0.100 0.015   -1.0
0.434 0.627 0.454 0.081   -1.0
0.429 0.325 0.405 0.337   -1.0
0.912 0.340 0.851 0.057   1.0
0.691 0.734 0.757 0.769   1.0
0.120 0.568 0.230 0.637   -1.0
0.723 0.992 0.168 0.823   1.0
0.676 0.257 0.634 0.130   -1.0
0.284 0.558 0.662 0.689   1.0
0.880 0.601 0.236 0.730   1.0
0.503 0.422 0.392 0.260   -1.0
0.465 0.380 0.759 0.695   1.0
0.226 0.418 0.009 0.393   -1.0
0.016 0.069 0.497 0.649   -1.0
0.835 0.933 0.757 0.497   1.0
0.652 0.377 0.224 0.888   1.0
0.882 0.391 0.529 0.274   1.0
0.720 0.739 0.032 0.480   -1.0
0.049 0.705 0.852 0.059   -1.0
0.092 0.074 0.167 0.589   -1.0
0.366 0.424 0.657 0.123   -1.0
0.280 0.775 0.299 0.503   -1.0
0.406 0.385 0.055 0.935   -1.0
0.706 0.656 0.397 0.738   1.0
0.831 0.787 0.841 0.683   1.0
0.939 0.775 0.920 0.107   1.0
0.644 0.473 0.788 0.301   1.0
0.710 0.581 0.371 0.008   -1.0
0.035 0.414 0.469 0.090   -1.0
0.128 0.796 0.005 0.525   -1.0
0.140 0.357 0.321 0.981   -1.0
0.167 0.920 0.814 0.087   -1.0
0.179 0.731 0.499 0.967   1.0
0.095 0.676 0.613 0.466   -1.0
0.697 0.501 0.098 0.166   -1.0
0.448 0.294 0.387 0.452   -1.0
0.920 0.592 0.175 0.242   -1.0
0.215 0.409 0.493 0.029   -1.0
0.519 0.208 0.227 0.018   -1.0
0.260 0.113 0.851 0.872   1.0
0.535 0.569 0.081 0.633   -1.0
0.672 0.081 0.029 0.058   -1.0
0.848 0.978 0.126 0.023   -1.0
0.699 0.238 0.629 0.191   -1.0
0.125 0.711 0.475 0.352   -1.0
0.650 0.612 0.842 0.500   1.0
0.422 0.035 0.054 0.502   -1.0
0.789 0.174 0.749 0.818   1.0
0.282 0.666 0.211 0.408   -1.0
0.431 0.106 0.928 0.059   -1.0
0.195 0.184 0.008 0.670   -1.0
0.737 0.320 0.148 0.579   -1.0
0.632 0.001 0.855 0.686   1.0
0.523 0.475 0.677 0.272   -1.0
0.909 0.554 0.960 0.120   -1.0*
0.649 0.550 0.068 0.577   -1.0
0.365 0.772 0.794 0.374   1.0
0.330 0.111 0.762 0.478   -1.0
0.583 0.111 0.690 0.438   -1.0
0.193 0.961 0.272 0.870   1.0
0.566 0.779 0.788 0.525   1.0
0.749 0.175 0.449 0.817   1.0
0.058 0.183 0.524 0.852   -1.0
0.967 0.182 0.667 0.729   1.0
0.356 0.312 0.770 0.047   -1.0
0.567 0.240 0.711 0.839   1.0
0.944 0.405 0.889 0.732   1.0
0.787 0.481 0.105 0.236   -1.0
0.857 0.294 0.481 0.381   1.0
0.037 0.348 0.328 0.704   -1.0
0.987 0.061 0.389 0.758   1.0
0.138 0.325 0.347 0.849   -1.0
0.457 0.793 0.569 0.346   1.0
0.499 0.133 0.006 0.605   -1.0
0.304 0.462 0.663 0.785   1.0
0.809 0.823 0.191 0.137   -1.0
0.267 0.124 0.588 0.656   -1.0
0.695 0.794 0.207 0.043   -1.0
0.371 0.500 0.435 0.940   1.0
0.960 0.439 0.978 0.965   1.0
0.347 0.269 0.506 0.011   -1.0
0.348 0.820 0.877 0.539   -1.0*
0.404 0.806 0.080 0.992   1.0
0.962 0.688 0.256 0.169   1.0
0.899 0.539 0.230 0.334   1.0
0.075 0.294 0.918 0.054   -1.0
0.962 0.401 0.529 0.468   1.0
0.584 0.816 0.231 0.461   1.0
0.187 0.865 0.162 0.268   -1.0
0.624 0.230 0.545 0.880   1.0
0.275 0.779 0.938 0.505   1.0
0.417 0.580 0.407 0.335   -1.0
0.667 0.297 0.034 0.196   -1.0
0.446 0.779 0.581 0.677   1.0
0.936 0.864 0.105 0.098   1.0
0.962 0.722 0.362 0.507   1.0
0.761 0.782 0.382 0.698   1.0
0.495 0.115 0.867 0.903   1.0
0.500 0.569 0.748 0.535   1.0
0.513 0.981 0.544 0.094   1.0
0.784 0.031 0.522 0.889   1.0
0.654 0.852 0.851 0.016   1.0
0.454 0.776 0.141 0.835   1.0
0.428 0.331 0.590 0.295   -1.0
0.041 0.795 0.803 0.788   1.0
0.568 0.301 0.310 0.112   -1.0
0.968 0.897 0.426 0.490   1.0
0.555 0.143 0.638 0.406   -1.0
0.997 0.860 0.935 0.137   1.0
0.410 0.565 0.026 0.000   -1.0
0.259 0.041 0.655 0.062   -1.0
0.985 0.630 0.131 0.296   1.0
0.526 0.263 0.640 0.953   1.0
0.426 0.508 0.896 0.064   -1.0
0.056 0.060 0.774 0.991   -1.0
0.470 0.401 0.763 0.496   1.0
0.623 0.755 0.442 0.278   1.0
0.271 0.263 0.448 0.402   -1.0
0.191 0.929 0.822 0.830   1.0
0.575 0.256 0.390 0.471   -1.0
0.304 0.527 0.380 0.078   -1.0
0.577 0.548 0.920 0.340   1.0
0.321 0.963 0.799 0.763   1.0
0.617 0.035 0.504 0.065   -1.0
0.062 0.255 0.365 0.884   -1.0
0.247 0.459 0.341 0.636   -1.0
0.661 0.940 0.458 0.040   1.0
0.976 0.617 0.567 0.896   -1.0*
0.611 0.217 0.920 0.410   -1.0*
0.161 0.026 0.015 0.665   -1.0
0.452 0.727 0.346 0.818   1.0
0.431 0.065 0.070 0.773   -1.0
0.001 0.433 0.641 0.459   -1.0
0.660 0.435 0.091 0.227   -1.0
0.048 0.838 0.548 0.968   1.0
0.528 0.129 0.274 0.543   -1.0
0.365 0.996 0.521 0.711   1.0
0.131 0.142 0.878 0.202   -1.0
0.579 0.202 0.348 0.220   -1.0
0.822 0.880 0.096 0.913   1.0
0.426 0.961 0.945 0.974   1.0
0.193 0.502 0.059 0.467   -1.0
0.853 0.831 0.041 0.374   1.0
0.854 0.505 0.685 0.732   1.0
0.600 0.311 0.909 0.948   1.0
0.570 0.770 0.412 0.665   1.0
0.519 0.091 0.645 0.464   -1.0
0.574 0.657 0.567 0.634   1.0
0.612 0.487 0.955 0.653   1.0
0.497 0.508 0.365 0.182   -1.0
0.072 0.781 0.551 0.981   1.0
0.082 0.551 0.499 0.494   -1.0
0.182 0.013 0.307 0.827   -1.0
0.372 0.402 0.135 0.940   -1.0
0.258 0.552 0.522 0.213   -1.0
0.382 0.711 0.713 0.747   1.0
0.953 0.819 0.674 0.504   1.0
0.403 0.586 0.351 0.903   1.0
0.567 0.085 0.094 0.874   -1.0
0.571 0.246 0.314 0.706   -1.0
0.349 0.965 0.738 0.871   1.0
0.943 0.253 0.889 0.657   1.0
0.781 0.610 0.820 0.455   1.0
0.620 0.858 0.700 0.971   1.0
0.781 0.537 0.846 0.874   1.0
0.758 0.446 0.658 0.072   -1.0
0.843 0.421 0.116 0.581   -1.0
0.294 0.525 0.544 0.183   -1.0
0.545 0.964 0.791 0.364   1.0
0.905 0.984 0.278 0.606   -1.0*
0.038 0.386 0.492 0.884   -1.0
0.904 0.642 0.707 0.561   1.0
0.858 0.405 0.135 0.975   -1.0*
0.426 0.269 0.511 0.970   1.0
0.692 0.515 0.416 0.484   1.0
0.836 0.389 0.863 0.113   -1.0*
0.818 0.151 0.381 0.311   -1.0
0.642 0.215 0.678 0.348   -1.0
0.392 0.207 0.181 0.527   -1.0
0.167 0.953 0.451 0.678   1.0
0.903 0.370 0.438 0.320   1.0
0.317 0.155 0.243 0.181   -1.0
0.238 0.999 0.420 0.619   1.0
0.455 0.261 0.524 0.134   -1.0
0.300 0.526 0.816 0.481   1.0
0.998 0.648 0.006 0.449   1.0
0.930 0.352 0.696 0.368   1.0
0.550 0.685 0.827 0.794   1.0
0.095 0.032 0.864 0.515   -1.0
0.174 0.970 0.912 0.699   1.0
0.522 0.999 0.630 0.338   1.0
0.683 0.336 0.128 0.689   -1.0
0.454 0.619 0.138 0.150   1.0*
0.810 0.700 0.671 0.636   1.0
0.537 0.732 0.525 0.401   1.0
0.176 0.575 0.216 0.088   -1.0
0.320 0.610 0.273 0.950   1.0
0.753 0.633 0.285 0.881   1.0
0.070 0.335 0.941 0.208   -1.0
0.928 0.018 0.186 0.599   -1.0
0.679 0.136 0.386 0.205   -1.0
0.632 0.381 0.112 0.848   -1.0
0.386 0.169 0.079 0.659   -1.0
0.028 0.412 0.752 0.313   -1.0
0.074 0.383 0.629 0.015   -1.0
0.114 0.943 0.609 0.300   -1.0
0.263 0.979 0.678 0.649   1.0
0.215 0.281 0.564 0.327   -1.0
0.034 0.713 0.298 0.113   -1.0
0.416 0.141 0.784 0.168   -1.0
0.078 0.242 0.837 0.707   -1.0
0.429 0.821 0.200 0.038   -1.0
0.742 0.301 0.100 0.420   1.0*
0.284 0.635 0.231 0.848   1.0*
0.361 0.882 0.675 0.658   -1.0*
0.047 0.075 0.136 0.832   -1.0
0.590 0.910 0.485 0.427   1.0
0.743 0.856 0.438 0.943   1.0
0.559 0.685 0.195 0.659   1.0
0.145 0.943 0.740 0.376   1.0
0.701 0.737 0.673 0.377   1.0
0.668 0.424 0.470 0.804   1.0
0.713 0.394 0.166 0.199   -1.0
0.783 0.941 0.678 0.221   1.0
0.572 0.780 0.569 0.766   1.0
0.674 0.911 0.382 0.414   1.0
0.172 0.115 0.024 0.845   -1.0
0.420 0.513 0.916 0.890   1.0
0.172 0.604 0.711 0.338   -1.0
0.533 0.121 0.744 0.211   -1.0
0.628 0.783 0.121 0.197   -1.0
0.561 0.872 0.460 0.942   1.0
0.748 0.115 0.400 0.772   -1.0*
0.892 0.192 0.472 0.808   1.0
0.789 0.979 0.686 0.501   1.0
0.488 0.034 0.438 0.232   -1.0
0.779 0.860 0.027 0.901   1.0
0.576 0.461 0.929 0.037   1.0
0.215 0.785 0.518 0.615   1.0
0.478 0.507 0.749 0.950   1.0
0.831 0.739 0.294 0.517   1.0
0.611 0.005 0.274 0.049   -1.0
0.519 0.828 0.098 0.546   -1.0
0.156 0.122 0.190 0.085   -1.0
0.593 0.300 0.944 0.111   -1.0
0.501 0.589 0.421 0.250   -1.0
0.736 0.081 0.278 0.030   -1.0
0.518 0.641 0.603 0.792   1.0
0.841 0.310 0.518 0.938   1.0
0.246 0.094 0.979 0.436   -1.0
0.138 0.029 0.479 0.082   -1.0
0.393 0.582 0.728 0.815   1.0
0.267 0.551 0.913 0.545   1.0
0.511 0.063 0.222 0.114   -1.0
0.912 0.955 0.165 0.430   1.0
0.022 0.676 0.987 0.000   -1.0
0.166 0.138 0.140 0.645   -1.0
0.280 0.038 0.802 0.009   -1.0
0.634 0.276 0.404 0.547   -1.0
0.985 0.058 0.884 0.207   1.0
0.739 0.119 0.126 0.905   -1.0
0.019 0.926 0.224 0.007   -1.0
0.336 0.173 0.065 0.476   -1.0
0.285 0.756 0.856 0.087   -1.0
0.709 0.721 0.041 0.113   -1.0
0.862 0.097 0.326 0.746   1.0
0.497 0.486 0.423 0.624   1.0
0.971 0.643 0.317 0.195   1.0
0.243 0.530 0.823 0.308   -1.0
0.640 0.593 0.763 0.496   1.0
0.528 0.205 0.401 0.569   -1.0
0.669 0.431 0.415 0.995   1.0
0.719 0.492 0.663 0.141   1.0
0.054 0.112 0.759 0.371   -1.0
0.409 0.614 0.837 0.231   1.0
0.844 0.872 0.515 0.606   1.0
0.195 0.134 0.573 0.596   -1.0
0.890 0.265 0.134 0.305   -1.0
0.311 0.023 0.751 0.975   1.0
0.867 0.028 0.277 0.626   -1.0
0.584 0.035 0.013 0.421   -1.0
0.936 0.265 0.138 0.451   -1.0
0.506 0.646 0.005 0.079   -1.0
0.708 0.969 0.507 0.842   1.0
0.766 0.153 0.297 0.518   -1.0
0.462 0.385 0.156 0.739   -1.0
0.555 0.323 0.046 0.568   -1.0
0.313 0.504 0.008 0.451   1.0*
0.879 0.957 0.601 0.884   1.0
0.843 0.592 0.005 0.350   -1.0
0.279 0.117 0.587 0.576   -1.0
0.715 0.038 0.019 0.871   -1.0
0.030 0.426 0.100 0.076   1.0*
0.843 0.389 0.499 0.851   1.0
0.454 0.730 0.797 0.055   1.0
0.834 0.898 0.206 0.839   1.0
0.640 0.117 0.365 0.227   -1.0
1.000 0.941 0.732 0.019   1.0
0.509 0.049 0.238 0.608   -1.0
0.233 0.452 0.515 0.732   -1.0
0.355 0.185 0.033 0.153   -1.0
0.647 0.986 0.138 0.854   1.0
0.387 0.493 0.942 0.752   1.0
0.636 0.752 0.662 0.367   1.0
0.474 0.876 0.820 0.712   1.0
0.946 0.945 0.936 0.461   1.0
0.239 0.816 0.862 0.273   -1.0*
0.102 0.920 0.955 0.240   1.0
0.780 0.626 0.267 0.722   1.0
0.987 0.358 0.130 0.649   1.0
0.901 0.122 0.601 0.721   1.0
0.086 0.667 0.780 0.022   -1.0
0.457 0.261 0.944 0.319   -1.0
0.913 0.421 0.454 0.868   1.0
0.227 0.648 0.287 0.494   -1.0
0.666 0.481 0.728 0.796   1.0
0.453 0.696 0.252 0.054   -1.0
0.087 0.140 0.084 0.867   -1.0
0.212 0.324 0.423 0.157   -1.0
0.957 0.070 0.064 0.411   -1.0
0.725 0.639 0.586 0.013   -1.0
0.956 0.679 0.614 0.684   1.0
0.743 0.137 0.171 0.995   1.0
0.588 0.082 0.331 0.672   -1.0
0.493 0.885 0.273 0.917   1.0
0.917 0.874 0.111 0.981   1.0
0.049 0.706 0.924 0.635   1.0
0.057 0.591 0.398 0.670   -1.0
0.872 0.414 0.412 0.043   -1.0
0.603 0.631 0.491 0.934   1.0
0.440 0.428 0.188 0.714   -1.0
0.229 0.631 0.219 0.340   -1.0
0.504 0.389 0.318 0.428   -1.0
0.037 0.484 0.615 0.435   -1.0
